A,B,Product
-78,21,-1430
-78,22,-1140
-78,23,-1026
-78,24,-1696
-78,25,-1774
-78,26,-1836
-78,27,-1898
-78,28,-1928
-78,29,-1990
-78,30,-1556
-78,31,-1634
-78,32,-2512
-78,33,-2334
-78,34,-2396
-78,35,-2458
-78,36,-2808
-78,37,-2614
-78,38,-2644
-78,39,-2722
-78,40,-2816
-78,41,-3022
-78,42,-2956
-78,43,-2890
-78,44,-2088
-78,45,-2278
-78,46,-2228
-78,47,-2114
-78,48,-3504
-78,49,-3454
-78,50,-3132
-78,51,-3322
-78,52,-3736
-78,53,-3670
-78,54,-3892
-78,55,-4034
-78,56,-3936
-78,57,-4014
-78,58,-3820
-78,59,-3626
-78,60,-3144
-78,61,-3206
-78,62,-3540
-78,63,-3362
-78,64,-5008
-78,65,-5086
-78,66,-4892
-78,67,-4954
-78,68,-4792
-78,69,-4854
-78,70,-4628
-78,71,-4706
-78,72,-5568
-78,73,-5518
-78,74,-5452
-78,75,-5386
-78,76,-5352
-78,77,-5286
-78,78,-5236
-78,79,-5122
-78,80,-6000
-78,81,-5950
-78,82,-5884
-78,83,-5818
-78,84,-5720
-78,85,-5654
-78,86,-6132
-78,87,-6018
-78,88,-4384
-78,89,-4462
-78,90,-4268
-78,91,-4330
-78,92,-4104
-78,93,-4166
-78,94,-4500
-78,95,-4578
-78,96,-6736
-78,97,-6814
-78,98,-6876
-78,99,-6682
-78,100,-6520
-78,101,-6582
-78,102,-6612
-78,103,-6434
-78,104,-7296
-78,105,-7246
-78,106,-7180
-78,107,-7370
-78,108,-8104
-78,109,-8038
-78,110,-7988
-78,111,-8130
-78,112,-7728
-78,113,-7934
-78,114,-8124
-78,115,-8058
-78,116,-7448
-78,117,-7638
-78,118,-7348
-78,119,-7234
-78,120,-6368
-78,121,-6190
-78,122,-6508
-78,123,-6570
-78,124,-7112
-78,125,-6918
-78,126,-6740
-78,127,-6818
-77,-128,9872
-77,-127,6707
-77,-126,6902
-77,-125,7065
-77,-124,6988
-77,-123,6447
-77,-122,6642
-77,-121,6325
-77,-120,6248
-77,-119,7371
-77,-118,7182
-77,-117,7537
-77,-116,7588
-77,-115,8135
-77,-114,7946
-77,-113,7757
-77,-112,7808
-77,-111,8035
-77,-110,8102
-77,-109,8137
-77,-108,7996
-77,-107,7263
-77,-106,7330
-77,-105,7397
-77,-104,7192
-77,-103,6587
-77,-102,6526
-77,-101,6433
-77,-100,6612
-77,-99,6839
-77,-98,6778
-77,-97,6717
-77,-96,6896
-77,-95,4499
-77,-94,4438
-77,-93,4153
-77,-92,4332
-77,-91,4239
-77,-90,4178
-77,-89,4373
-77,-88,4552
-77,-87,5995
-77,-86,6062
-77,-85,5841
-77,-84,5636
-77,-83,5735
-77,-82,5802
-77,-81,6125
-77,-80,5920
-77,-79,5315
-77,-78,5126
-77,-77,5225
-77,-76,5276
-77,-75,5631
-77,-74,5378
-77,-73,5445
-77,-72,5560
-77,-71,4635
-77,-70,4830
-77,-69,4737
-77,-68,4724
-77,-67,4887
-77,-66,5082
-77,-65,5021
-77,-64,4944
-77,-63,3571
-77,-62,3510
-77,-61,3161
-77,-60,3084
-77,-59,3823
-77,-58,3762
-77,-57,3957
-77,-56,3880
-77,-55,3979
-77,-54,4046
-77,-53,3633
-77,-52,3684
-77,-51,3207
-77,-50,3274
-77,-49,3341
-77,-48,3392
-77,-47,2083
-77,-46,2150
-77,-45,2185
-77,-44,2300
-77,-43,2847
-77,-42,2914
-77,-41,2981
-77,-40,3032
-77,-39,2683
-77,-38,2622
-77,-37,2785
-77,-36,2708
-77,-35,2423
-77,-34,2362
-77,-33,2557
-77,-32,2480
-77,-31,1619
-77,-30,1558
-77,-29,2041
-77,-28,1964
-77,-27,1871
-77,-26,1810
-77,-25,1749
-77,-24,1672
-77,-23,1067
-77,-22,1134
-77,-21,1425
-77,-20,1476
-77,-19,1319
-77,-18,1386
-77,-17,1197
-77,-16,1248
-77,-15,899
-77,-14,966
-77,-13,809
-77,-12,860
-77,-11,703
-77,-10,706
-77,-9,517
-77,-8,632
-77,-7,475
-77,-6,414
-77,-5,321
-77,-4,308
-77,-3,215
-77,-2,154
-77,-1,93
-77,0,-16
-77,1,-93
-77,2,-154
-77,3,-215
-77,4,-308
-77,5,-321
-77,6,-414
-77,7,-475
-77,8,-632
-77,9,-517
-77,10,-706
-77,11,-703
-77,12,-860
-77,13,-809
-77,14,-966
-77,15,-899
-77,16,-1248
-77,17,-1197
-77,18,-1386
-77,19,-1319
-77,20,-1476
-77,21,-1425
-77,22,-1134
-77,23,-1067
-77,24,-1672
-77,25,-1749
-77,26,-1810
-77,27,-1871
-77,28,-1964
-77,29,-2041
-77,30,-1558
-77,31,-1619
-77,32,-2480
-77,33,-2557
-77,34,-2362
-77,35,-2423
-77,36,-2708
-77,37,-2785
-77,38,-2622
-77,39,-2683
-77,40,-3032
-77,41,-2981
-77,42,-2914
-77,43,-2847
-77,44,-2300
-77,45,-2185
-77,46,-2150
-77,47,-2083
-77,48,-3392
-77,49,-3341
-77,50,-3274
-77,51,-3207
-77,52,-3684
-77,53,-3633
-77,54,-4046
-77,55,-3979
-77,56,-3880
-77,57,-3957
-77,58,-3762
-77,59,-3823
-77,60,-3084
-77,61,-3161
-77,62,-3510
-77,63,-3571
-77,64,-4944
-77,65,-5021
-77,66,-5082
-77,67,-4887
-77,68,-4724
-77,69,-4737
-77,70,-4830
-77,71,-4635
-77,72,-5560
-77,73,-5445
-77,74,-5378
-77,75,-5631
-77,76,-5276
-77,77,-5225
-77,78,-5126
-77,79,-5315
-77,80,-5920
-77,81,-6125
-77,82,-5802
-77,83,-5735
-77,84,-5636
-77,85,-5841
-77,86,-6062
-77,87,-5995
-77,88,-4552
-77,89,-4373
-77,90,-4178
-77,91,-4239
-77,92,-4332
-77,93,-4153
-77,94,-4438
-77,95,-4499
-77,96,-6896
-77,97,-6717
-77,98,-6778
-77,99,-6839
-77,100,-6612
-77,101,-6433
-77,102,-6526
-77,103,-6587
-77,104,-7192
-77,105,-7397
-77,106,-7330
-77,107,-7263
-77,108,-7996
-77,109,-8137
-77,110,-8102
-77,111,-8035
-77,112,-7808
-77,113,-7757
-77,114,-7946
-77,115,-8135
-77,116,-7588
-77,117,-7537
-77,118,-7182
-77,119,-7371
-77,120,-6248
-77,121,-6325
-77,122,-6642
-77,123,-6447
-77,124,-6988
-77,125,-7065
-77,126,-6902
-77,127,-6707
-76,-128,9744
-76,-127,6900
-76,-126,6840
-76,-125,7004
-76,-124,6928
-76,-123,6644
-76,-122,6584
-76,-121,6268
-76,-120,6192
-76,-119,7316
-76,-118,7384
-76,-117,7484
-76,-116,7536
-76,-115,8084
-76,-114,8152
-76,-113,7708
-76,-112,7760
-76,-111,7988
-76,-110,8056
-76,-109,8092
-76,-108,8144
-76,-107,7220
-76,-106,7288
-76,-105,7356
-76,-104,7408
-76,-103,6484
-76,-102,6424
-76,-101,6652
-76,-100,6576
-76,-99,6740
-76,-98,6680
-76,-97,6876
-76,-96,6800
-76,-95,4468
-76,-94,4408
-76,-93,4316
-76,-92,4240
-76,-91,4212
-76,-90,4152
-76,-89,4604
-76,-88,4528
-76,-87,5908
-76,-86,5976
-76,-85,5820
-76,-84,5872
-76,-83,5652
-76,-82,5720
-76,-81,6044
-76,-80,6096
-76,-79,5300
-76,-78,5368
-76,-77,5148
-76,-76,5200
-76,-75,5556
-76,-74,5624
-76,-73,5436
-76,-72,5488
-76,-71,4820
-76,-70,4760
-76,-69,4732
-76,-68,4656
-76,-67,5076
-76,-66,5016
-76,-65,4956
-76,-64,4880
-76,-63,3572
-76,-62,3512
-76,-61,3164
-76,-60,3088
-76,-59,3828
-76,-58,3768
-76,-57,3964
-76,-56,3888
-76,-55,3988
-76,-54,4056
-76,-53,3644
-76,-52,3696
-76,-51,3220
-76,-50,3288
-76,-49,3356
-76,-48,3408
-76,-47,2100
-76,-46,2168
-76,-45,2204
-76,-44,2256
-76,-43,2868
-76,-42,2936
-76,-41,3004
-76,-40,3056
-76,-39,2644
-76,-38,2584
-76,-37,2812
-76,-36,2736
-76,-35,2388
-76,-34,2328
-76,-33,2524
-76,-32,2448
-76,-31,1652
-76,-30,1592
-76,-29,2012
-76,-28,1936
-76,-27,1908
-76,-26,1848
-76,-25,1788
-76,-24,1712
-76,-23,1044
-76,-22,1112
-76,-21,1468
-76,-20,1520
-76,-19,1300
-76,-18,1368
-76,-17,1180
-76,-16,1232
-76,-15,948
-76,-14,1016
-76,-13,796
-76,-12,848
-76,-11,692
-76,-10,760
-76,-9,572
-76,-8,624
-76,-7,468
-76,-6,408
-76,-5,380
-76,-4,304
-76,-3,212
-76,-2,152
-76,-1,92
-76,0,-16
-76,1,-92
-76,2,-152
-76,3,-212
-76,4,-304
-76,5,-380
-76,6,-408
-76,7,-468
-76,8,-624
-76,9,-572
-76,10,-760
-76,11,-692
-76,12,-848
-76,13,-796
-76,14,-1016
-76,15,-948
-76,16,-1232
-76,17,-1180
-76,18,-1368
-76,19,-1300
-76,20,-1520
-76,21,-1468
-76,22,-1112
-76,23,-1044
-76,24,-1712
-76,25,-1788
-76,26,-1848
-76,27,-1908
-76,28,-1936
-76,29,-2012
-76,30,-1592
-76,31,-1652
-76,32,-2448
-76,33,-2524
-76,34,-2328
-76,35,-2388
-76,36,-2736
-76,37,-2812
-76,38,-2584
-76,39,-2644
-76,40,-3056
-76,41,-3004
-76,42,-2936
-76,43,-2868
-76,44,-2256
-76,45,-2204
-76,46,-2168
-76,47,-2100
-76,48,-3408
-76,49,-3356
-76,50,-3288
-76,51,-3220
-76,52,-3696
-76,53,-3644
-76,54,-4056
-76,55,-3988
-76,56,-3888
-76,57,-3964
-76,58,-3768
-76,59,-3828
-76,60,-3088
-76,61,-3164
-76,62,-3512
-76,63,-3572
-76,64,-4880
-76,65,-4956
-76,66,-5016
-76,67,-5076
-76,68,-4656
-76,69,-4732
-76,70,-4760
-76,71,-4820
-76,72,-5488
-76,73,-5436
-76,74,-5624
-76,75,-5556
-76,76,-5200
-76,77,-5148
-76,78,-5368
-76,79,-5300
-76,80,-6096
-76,81,-6044
-76,82,-5720
-76,83,-5652
-76,84,-5872
-76,85,-5820
-76,86,-5976
-76,87,-5908
-76,88,-4528
-76,89,-4604
-76,90,-4152
-76,91,-4212
-76,92,-4240
-76,93,-4316
-76,94,-4408
-76,95,-4468
-76,96,-6800
-76,97,-6876
-76,98,-6680
-76,99,-6740
-76,100,-6576
-76,101,-6652
-76,102,-6424
-76,103,-6484
-76,104,-7408
-76,105,-7356
-76,106,-7288
-76,107,-7220
-76,108,-8144
-76,109,-8092
-76,110,-8056
-76,111,-7988
-76,112,-7760
-76,113,-7708
-76,114,-8152
-76,115,-8084
-76,116,-7536
-76,117,-7484
-76,118,-7384
-76,119,-7316
-76,120,-6192
-76,121,-6268
-76,122,-6584
-76,123,-6644
-76,124,-6928
-76,125,-7004
-76,126,-6840
-76,127,-6900
-75,-128,9616
-75,-127,6933
-75,-126,7002
-75,-125,6799
-75,-124,6868
-75,-123,6201
-75,-122,6254
-75,-121,6579
-75,-120,6632
-75,-119,7501
-75,-118,7442
-75,-117,7367
-75,-116,7308
-75,-115,7793
-75,-114,7718
-75,-113,8171
-75,-112,8096
-75,-111,7861
-75,-110,7930
-75,-109,7727
-75,-108,7796
-75,-107,7577
-75,-106,7630
-75,-105,7443
-75,-104,7496
-75,-103,6365
-75,-102,6306
-75,-101,6231
-75,-100,6172
-75,-99,6145
-75,-98,7094
-75,-97,7035
-75,-96,6960
-75,-95,4341
-75,-94,4154
-75,-93,4463
-75,-92,4532
-75,-91,4569
-75,-90,4366
-75,-89,4179
-75,-88,4232
-75,-87,5677
-75,-86,5874
-75,-85,6055
-75,-84,5996
-75,-83,5905
-75,-82,6086
-75,-81,5771
-75,-80,5696
-75,-79,5461
-75,-78,5530
-75,-77,5583
-75,-76,5396
-75,-75,5241
-75,-74,5294
-75,-73,5363
-75,-72,5160
-75,-71,5053
-75,-70,4930
-75,-69,4919
-75,-68,5116
-75,-67,4769
-75,-66,4694
-75,-65,4635
-75,-64,4816
-75,-63,3413
-75,-62,3482
-75,-61,3279
-75,-60,3092
-75,-59,3705
-75,-58,3758
-75,-57,4083
-75,-56,3880
-75,-55,3981
-75,-54,3922
-75,-53,3591
-75,-52,3788
-75,-51,3249
-75,-50,3174
-75,-49,3371
-75,-48,3552
-75,-47,2293
-75,-46,2106
-75,-45,2159
-75,-44,2228
-75,-43,3033
-75,-42,2830
-75,-41,2899
-75,-40,2952
-75,-39,2589
-75,-38,2786
-75,-37,2711
-75,-36,2652
-75,-35,2369
-75,-34,2550
-75,-33,2491
-75,-32,2416
-75,-31,1589
-75,-30,1658
-75,-29,1967
-75,-28,2036
-75,-27,1817
-75,-26,1870
-75,-25,1683
-75,-24,1736
-75,-23,1133
-75,-22,1074
-75,-21,1511
-75,-20,1452
-75,-19,1361
-75,-18,1286
-75,-17,1227
-75,-16,1152
-75,-15,917
-75,-14,986
-75,-13,783
-75,-12,852
-75,-11,697
-75,-10,750
-75,-9,563
-75,-8,616
-75,-7,509
-75,-6,386
-75,-5,375
-75,-4,316
-75,-3,225
-75,-2,150
-75,-1,91
-75,0,-16
-75,1,-91
-75,2,-150
-75,3,-225
-75,4,-316
-75,5,-375
-75,6,-386
-75,7,-509
-75,8,-616
-75,9,-563
-75,10,-750
-75,11,-697
-75,12,-852
-75,13,-783
-75,14,-986
-75,15,-917
-75,16,-1152
-75,17,-1227
-75,18,-1286
-75,19,-1361
-75,20,-1452
-75,21,-1511
-75,22,-1074
-75,23,-1133
-75,24,-1736
-75,25,-1683
-75,26,-1870
-75,27,-1817
-75,28,-2036
-75,29,-1967
-75,30,-1658
-75,31,-1589
-75,32,-2416
-75,33,-2491
-75,34,-2550
-75,35,-2369
-75,36,-2652
-75,37,-2711
-75,38,-2786
-75,39,-2589
-75,40,-2952
-75,41,-2899
-75,42,-2830
-75,43,-3033
-75,44,-2228
-75,45,-2159
-75,46,-2106
-75,47,-2293
-75,48,-3552
-75,49,-3371
-75,50,-3174
-75,51,-3249
-75,52,-3788
-75,53,-3591
-75,54,-3922
-75,55,-3981
-75,56,-3880
-75,57,-4083
-75,58,-3758
-75,59,-3705
-75,60,-3092
-75,61,-3279
-75,62,-3482
-75,63,-3413
-75,64,-4816
-75,65,-4635
-75,66,-4694
-75,67,-4769
-75,68,-5116
-75,69,-4919
-75,70,-4930
-75,71,-5053
-75,72,-5160
-75,73,-5363
-75,74,-5294
-75,75,-5241
-75,76,-5396
-75,77,-5583
-75,78,-5530
-75,79,-5461
-75,80,-5696
-75,81,-5771
-75,82,-6086
-75,83,-5905
-75,84,-5996
-75,85,-6055
-75,86,-5874
-75,87,-5677
-75,88,-4232
-75,89,-4179
-75,90,-4366
-75,91,-4569
-75,92,-4532
-75,93,-4463
-75,94,-4154
-75,95,-4341
-75,96,-6960
-75,97,-7035
-75,98,-7094
-75,99,-6145
-75,100,-6172
-75,101,-6231
-75,102,-6306
-75,103,-6365
-75,104,-7496
-75,105,-7443
-75,106,-7630
-75,107,-7577
-75,108,-7796
-75,109,-7727
-75,110,-7930
-75,111,-7861
-75,112,-8096
-75,113,-8171
-75,114,-7718
-75,115,-7793
-75,116,-7308
-75,117,-7367
-75,118,-7442
-75,119,-7501
-75,120,-6632
-75,121,-6579
-75,122,-6254
-75,123,-6201
-75,124,-6868
-75,125,-6799
-75,126,-7002
-75,127,-6933
-74,-128,9488
-74,-127,7142
-74,-126,6956
-74,-125,6754
-74,-124,6824
-74,-123,6350
-74,-122,6148
-74,-121,6474
-74,-120,6528
-74,-119,7446
-74,-118,7644
-74,-117,7314
-74,-116,7256
-74,-115,7742
-74,-114,7924
-74,-113,8122
-74,-112,8048
-74,-111,7750
-74,-110,7820
-74,-109,7874
-74,-108,7688
-74,-107,7534
-74,-106,7588
-74,-105,7658
-74,-104,7456
-74,-103,6326
-74,-102,6268
-74,-101,6194
-74,-100,6392
-74,-99,7070
-74,-98,6996
-74,-97,6938
-74,-96,7120
-74,-95,4262
-74,-94,4332
-74,-93,4386
-74,-92,4456
-74,-91,4494
-74,-90,4548
-74,-89,4106
-74,-88,4160
-74,-87,5846
-74,-86,5788
-74,-85,5970
-74,-84,5912
-74,-83,6142
-74,-82,6068
-74,-81,5754
-74,-80,5680
-74,-79,5382
-74,-78,5452
-74,-77,5506
-74,-76,5576
-74,-75,5166
-74,-74,5220
-74,-73,5290
-74,-72,5344
-74,-71,4982
-74,-70,4924
-74,-69,5106
-74,-68,5048
-74,-67,4702
-74,-66,4628
-74,-65,4826
-74,-64,4752
-74,-63,3430
-74,-62,3500
-74,-61,3298
-74,-60,3112
-74,-59,3662
-74,-58,3716
-74,-57,4042
-74,-56,3840
-74,-55,3990
-74,-54,3932
-74,-53,3602
-74,-52,3800
-74,-51,3262
-74,-50,3188
-74,-49,3386
-74,-48,3568
-74,-47,2246
-74,-46,2060
-74,-45,2114
-74,-44,2184
-74,-43,3054
-74,-42,2852
-74,-41,2922
-74,-40,2976
-74,-39,2614
-74,-38,2812
-74,-37,2738
-74,-36,2680
-74,-35,2334
-74,-34,2516
-74,-33,2458
-74,-32,2384
-74,-31,1574
-74,-30,1644
-74,-29,1954
-74,-28,2024
-74,-27,1806
-74,-26,1860
-74,-25,1674
-74,-24,1728
-74,-23,1110
-74,-22,1052
-74,-21,1490
-74,-20,1432
-74,-19,1406
-74,-18,1332
-74,-17,1274
-74,-16,1200
-74,-15,902
-74,-14,972
-74,-13,770
-74,-12,840
-74,-11,686
-74,-10,740
-74,-9,554
-74,-8,608
-74,-7,502
-74,-6,444
-74,-5,370
-74,-4,312
-74,-3,222
-74,-2,148
-74,-1,90
-74,0,-16
-74,1,-90
-74,2,-148
-74,3,-222
-74,4,-312
-74,5,-370
-74,6,-444
-74,7,-502
-74,8,-608
-74,9,-554
-74,10,-740
-74,11,-686
-74,12,-840
-74,13,-770
-74,14,-972
-74,15,-902
-74,16,-1200
-74,17,-1274
-74,18,-1332
-74,19,-1406
-74,20,-1432
-74,21,-1490
-74,22,-1052
-74,23,-1110
-74,24,-1728
-74,25,-1674
-74,26,-1860
-74,27,-1806
-74,28,-2024
-74,29,-1954
-74,30,-1644
-74,31,-1574
-74,32,-2384
-74,33,-2458
-74,34,-2516
-74,35,-2334
-74,36,-2680
-74,37,-2738
-74,38,-2812
-74,39,-2614
-74,40,-2976
-74,41,-2922
-74,42,-2852
-74,43,-3054
-74,44,-2184
-74,45,-2114
-74,46,-2060
-74,47,-2246
-74,48,-3568
-74,49,-3386
-74,50,-3188
-74,51,-3262
-74,52,-3800
-74,53,-3602
-74,54,-3932
-74,55,-3990
-74,56,-3840
-74,57,-4042
-74,58,-3716
-74,59,-3662
-74,60,-3112
-74,61,-3298
-74,62,-3500
-74,63,-3430
-74,64,-4752
-74,65,-4826
-74,66,-4628
-74,67,-4702
-74,68,-5048
-74,69,-5106
-74,70,-4924
-74,71,-4982
-74,72,-5344
-74,73,-5290
-74,74,-5220
-74,75,-5166
-74,76,-5576
-74,77,-5506
-74,78,-5452
-74,79,-5382
-74,80,-5680
-74,81,-5754
-74,82,-6068
-74,83,-6142
-74,84,-5912
-74,85,-5970
-74,86,-5788
-74,87,-5846
-74,88,-4160
-74,89,-4106
-74,90,-4548
-74,91,-4494
-74,92,-4456
-74,93,-4386
-74,94,-4332
-74,95,-4262
-74,96,-7120
-74,97,-6938
-74,98,-6996
-74,99,-7070
-74,100,-6392
-74,101,-6194
-74,102,-6268
-74,103,-6326
-74,104,-7456
-74,105,-7658
-74,106,-7588
-74,107,-7534
-74,108,-7688
-74,109,-7874
-74,110,-7820
-74,111,-7750
-74,112,-8048
-74,113,-8122
-74,114,-7924
-74,115,-7742
-74,116,-7256
-74,117,-7314
-74,118,-7644
-74,119,-7446
-74,120,-6528
-74,121,-6474
-74,122,-6148
-74,123,-6350
-74,124,-6824
-74,125,-6754
-74,126,-6956
-74,127,-7142
-73,-128,9360
-73,-127,7031
-73,-126,7086
-73,-125,6901
-73,-124,6700
-73,-123,6227
-73,-122,6282
-73,-121,6609
-73,-120,6408
-73,-119,7599
-73,-118,7526
-73,-117,7213
-73,-116,7396
-73,-115,7819
-73,-114,7746
-73,-113,7945
-73,-112,8128
-73,-111,7911
-73,-110,7710
-73,-109,7781
-73,-108,7836
-73,-107,7619
-73,-106,7482
-73,-105,7489
-73,-104,7608
-73,-103,6175
-73,-102,6358
-73,-101,6301
-73,-100,6228
-73,-99,6971
-73,-98,7154
-73,-97,7097
-73,-96,7024
-73,-95,4183
-73,-94,4238
-73,-93,4565
-73,-92,4364
-73,-91,4467
-73,-90,4522
-73,-89,4337
-73,-88,4136
-73,-87,5775
-73,-86,5702
-73,-85,5901
-73,-84,6084
-73,-83,6059
-73,-82,5986
-73,-81,5673
-73,-80,5856
-73,-79,5575
-73,-78,5438
-73,-77,5445
-73,-76,5564
-73,-75,5347
-73,-74,5146
-73,-73,5217
-73,-72,5272
-73,-71,4927
-73,-70,5110
-73,-69,5053
-73,-68,4980
-73,-67,4635
-73,-66,4818
-73,-65,4761
-73,-64,4688
-73,-63,3383
-73,-62,3438
-73,-61,3253
-73,-60,3308
-73,-59,3603
-73,-58,3658
-73,-57,3985
-73,-56,4040
-73,-55,3951
-73,-54,3878
-73,-53,3821
-73,-52,3748
-73,-51,3147
-73,-50,3074
-73,-49,3529
-73,-48,3456
-73,-47,2215
-73,-46,2270
-73,-45,2085
-73,-44,2140
-73,-43,2947
-73,-42,3066
-73,-41,2817
-73,-40,2936
-73,-39,2783
-73,-38,2710
-73,-37,2653
-73,-36,2580
-73,-35,2555
-73,-34,2482
-73,-33,2425
-73,-32,2352
-73,-31,1559
-73,-30,1614
-73,-29,1941
-73,-28,1996
-73,-27,1843
-73,-26,1898
-73,-25,1713
-73,-24,1768
-73,-23,1103
-73,-22,1030
-73,-21,1485
-73,-20,1412
-73,-19,1387
-73,-18,1314
-73,-17,1257
-73,-16,1184
-73,-15,903
-73,-14,1022
-73,-13,773
-73,-12,892
-73,-11,675
-73,-10,730
-73,-9,545
-73,-8,600
-73,-7,511
-73,-6,438
-73,-5,381
-73,-4,308
-73,-3,219
-73,-2,146
-73,-1,89
-73,0,-16
-73,1,-89
-73,2,-146
-73,3,-219
-73,4,-308
-73,5,-381
-73,6,-438
-73,7,-511
-73,8,-600
-73,9,-545
-73,10,-730
-73,11,-675
-73,12,-892
-73,13,-773
-73,14,-1022
-73,15,-903
-73,16,-1184
-73,17,-1257
-73,18,-1314
-73,19,-1387
-73,20,-1412
-73,21,-1485
-73,22,-1030
-73,23,-1103
-73,24,-1768
-73,25,-1713
-73,26,-1898
-73,27,-1843
-73,28,-1996
-73,29,-1941
-73,30,-1614
-73,31,-1559
-73,32,-2352
-73,33,-2425
-73,34,-2482
-73,35,-2555
-73,36,-2580
-73,37,-2653
-73,38,-2710
-73,39,-2783
-73,40,-2936
-73,41,-2817
-73,42,-3066
-73,43,-2947
-73,44,-2140
-73,45,-2085
-73,46,-2270
-73,47,-2215
-73,48,-3456
-73,49,-3529
-73,50,-3074
-73,51,-3147
-73,52,-3748
-73,53,-3821
-73,54,-3878
-73,55,-3951
-73,56,-4040
-73,57,-3985
-73,58,-3658
-73,59,-3603
-73,60,-3308
-73,61,-3253
-73,62,-3438
-73,63,-3383
-73,64,-4688
-73,65,-4761
-73,66,-4818
-73,67,-4635
-73,68,-4980
-73,69,-5053
-73,70,-5110
-73,71,-4927
-73,72,-5272
-73,73,-5217
-73,74,-5146
-73,75,-5347
-73,76,-5564
-73,77,-5445
-73,78,-5438
-73,79,-5575
-73,80,-5856
-73,81,-5673
-73,82,-5986
-73,83,-6059
-73,84,-6084
-73,85,-5901
-73,86,-5702
-73,87,-5775
-73,88,-4136
-73,89,-4337
-73,90,-4522
-73,91,-4467
-73,92,-4364
-73,93,-4565
-73,94,-4238
-73,95,-4183
-73,96,-7024
-73,97,-7097
-73,98,-7154
-73,99,-6971
-73,100,-6228
-73,101,-6301
-73,102,-6358
-73,103,-6175
-73,104,-7608
-73,105,-7489
-73,106,-7482
-73,107,-7619
-73,108,-7836
-73,109,-7781
-73,110,-7710
-73,111,-7911
-73,112,-8128
-73,113,-7945
-73,114,-7746
-73,115,-7819
-73,116,-7396
-73,117,-7213
-73,118,-7526
-73,119,-7599
-73,120,-6408
-73,121,-6609
-73,122,-6282
-73,123,-6227
-73,124,-6700
-73,125,-6901
-73,126,-7086
-73,127,-7031
-72,-128,9232
-72,-127,6968
-72,-126,7024
-72,-125,6840
-72,-124,6896
-72,-123,6168
-72,-122,6224
-72,-121,6552
-72,-120,6608
-72,-119,7544
-72,-118,7472
-72,-117,7416
-72,-116,7344
-72,-115,7768
-72,-114,7696
-72,-113,8152
-72,-112,8080
-72,-111,7864
-72,-110,7920
-72,-109,7736
-72,-108,7792
-72,-107,7576
-72,-106,7632
-72,-105,7448
-72,-104,7504
-72,-103,6392
-72,-102,6320
-72,-101,6264
-72,-100,6192
-72,-99,7128
-72,-98,7056
-72,-97,7000
-72,-96,6928
-72,-95,4152
-72,-94,4208
-72,-93,4536
-72,-92,4592
-72,-91,4376
-72,-90,4432
-72,-89,4248
-72,-88,4304
-72,-87,5752
-72,-86,5680
-72,-85,6136
-72,-84,6064
-72,-83,5976
-72,-82,5904
-72,-81,5848
-72,-80,5776
-72,-79,5560
-72,-78,5616
-72,-77,5432
-72,-76,5488
-72,-75,5272
-72,-74,5328
-72,-73,5144
-72,-72,5200
-72,-71,5112
-72,-70,5040
-72,-69,4984
-72,-68,4912
-72,-67,4824
-72,-66,4752
-72,-65,4696
-72,-64,4624
-72,-63,3384
-72,-62,3440
-72,-61,3256
-72,-60,3312
-72,-59,3608
-72,-58,3664
-72,-57,3992
-72,-56,4048
-72,-55,3960
-72,-54,3888
-72,-53,3832
-72,-52,3760
-72,-51,3160
-72,-50,3088
-72,-49,3544
-72,-48,3472
-72,-47,2232
-72,-46,2288
-72,-45,2104
-72,-44,2160
-72,-43,2968
-72,-42,3024
-72,-41,2840
-72,-40,2896
-72,-39,2808
-72,-38,2736
-72,-37,2680
-72,-36,2608
-72,-35,2520
-72,-34,2448
-72,-33,2392
-72,-32,2320
-72,-31,1592
-72,-30,1648
-72,-29,1976
-72,-28,2032
-72,-27,1816
-72,-26,1872
-72,-25,1688
-72,-24,1744
-72,-23,1144
-72,-22,1072
-72,-21,1528
-72,-20,1456
-72,-19,1368
-72,-18,1296
-72,-17,1240
-72,-16,1168
-72,-15,952
-72,-14,1008
-72,-13,824
-72,-12,880
-72,-11,664
-72,-10,720
-72,-9,536
-72,-8,592
-72,-7,504
-72,-6,432
-72,-5,376
-72,-4,304
-72,-3,216
-72,-2,144
-72,-1,88
-72,0,-16
-72,1,-88
-72,2,-144
-72,3,-216
-72,4,-304
-72,5,-376
-72,6,-432
-72,7,-504
-72,8,-592
-72,9,-536
-72,10,-720
-72,11,-664
-72,12,-880
-72,13,-824
-72,14,-1008
-72,15,-952
-72,16,-1168
-72,17,-1240
-72,18,-1296
-72,19,-1368
-72,20,-1456
-72,21,-1528
-72,22,-1072
-72,23,-1144
-72,24,-1744
-72,25,-1688
-72,26,-1872
-72,27,-1816
-72,28,-2032
-72,29,-1976
-72,30,-1648
-72,31,-1592
-72,32,-2320
-72,33,-2392
-72,34,-2448
-72,35,-2520
-72,36,-2608
-72,37,-2680
-72,38,-2736
-72,39,-2808
-72,40,-2896
-72,41,-2840
-72,42,-3024
-72,43,-2968
-72,44,-2160
-72,45,-2104
-72,46,-2288
-72,47,-2232
-72,48,-3472
-72,49,-3544
-72,50,-3088
-72,51,-3160
-72,52,-3760
-72,53,-3832
-72,54,-3888
-72,55,-3960
-72,56,-4048
-72,57,-3992
-72,58,-3664
