A,B,Product
-65,-125,17205
-65,-124,17204
-65,-123,17203
-65,-122,17202
-65,-121,17201
-65,-120,17200
-65,-119,17199
-65,-118,17198
-65,-117,17197
-65,-116,17196
-65,-115,17195
-65,-114,17194
-65,-113,17193
-65,-112,17192
-65,-111,17223
-65,-110,17222
-65,-109,17221
-65,-108,17220
-65,-107,17219
-65,-106,17218
-65,-105,17217
-65,-104,17216
-65,-103,17215
-65,-102,17214
-65,-101,17213
-65,-100,17212
-65,-99,17211
-65,-98,17210
-65,-97,17209
-65,-96,17208
-65,-95,17175
-65,-94,17174
-65,-93,17173
-65,-92,17172
-65,-91,17171
-65,-90,17170
-65,-89,17169
-65,-88,17168
-65,-87,17167
-65,-86,17166
-65,-85,17165
-65,-84,17164
-65,-83,17163
-65,-82,17162
-65,-81,17161
-65,-80,17160
-65,-79,17159
-65,-78,17158
-65,-77,17157
-65,-76,17156
-65,-75,17155
-65,-74,17154
-65,-73,17153
-65,-72,17152
-65,-71,17407
-65,-70,17406
-65,-69,17405
-65,-68,17404
-65,-67,17403
-65,-66,17402
-65,-65,17401
-65,-64,17400
-65,-63,17207
-65,-62,17206
-65,-61,17205
-65,-60,17204
-65,-59,17203
-65,-58,17202
-65,-57,17201
-65,-56,17200
-65,-55,17199
-65,-54,17198
-65,-53,17197
-65,-52,17196
-65,-51,17195
-65,-50,17194
-65,-49,17193
-65,-48,17192
-65,-47,17223
-65,-46,17222
-65,-45,17221
-65,-44,17220
-65,-43,17219
-65,-42,17218
-65,-41,17217
-65,-40,17216
-65,-39,17215
-65,-38,17214
-65,-37,17213
-65,-36,17212
-65,-35,17211
-65,-34,17210
-65,-33,17209
-65,-32,17208
-65,-31,17175
-65,-30,17174
-65,-29,17173
-65,-28,17172
-65,-27,17171
-65,-26,17170
-65,-25,17169
-65,-24,17168
-65,-23,17167
-65,-22,17166
-65,-21,17165
-65,-20,17164
-65,-19,17163
-65,-18,17162
-65,-17,17161
-65,-16,17160
-65,-15,17159
-65,-14,17158
-65,-13,17157
-65,-12,17156
-65,-11,17155
-65,-10,17154
-65,-9,17153
-65,-8,17152
-65,-7,17407
-65,-6,17406
-65,-5,17405
-65,-4,17404
-65,-3,17403
-65,-2,17402
-65,-1,17401
-65,0,-17400
-65,1,-17401
-65,2,-17402
-65,3,-17403
-65,4,-17404
-65,5,-17405
-65,6,-17406
-65,7,-17407
-65,8,-17152
-65,9,-17153
-65,10,-17154
-65,11,-17155
-65,12,-17156
-65,13,-17157
-65,14,-17158
-65,15,-17159
-65,16,-17160
-65,17,-17161
-65,18,-17162
-65,19,-17163
-65,20,-17164
-65,21,-17165
-65,22,-17166
-65,23,-17167
-65,24,-17168
-65,25,-17169
-65,26,-17170
-65,27,-17171
-65,28,-17172
-65,29,-17173
-65,30,-17174
-65,31,-17175
-65,32,-17208
-65,33,-17209
-65,34,-17210
-65,35,-17211
-65,36,-17212
-65,37,-17213
-65,38,-17214
-65,39,-17215
-65,40,-17216
-65,41,-17217
-65,42,-17218
-65,43,-17219
-65,44,-17220
-65,45,-17221
-65,46,-17222
-65,47,-17223
-65,48,-17192
-65,49,-17193
-65,50,-17194
-65,51,-17195
-65,52,-17196
-65,53,-17197
-65,54,-17198
-65,55,-17199
-65,56,-17200
-65,57,-17201
-65,58,-17202
-65,59,-17203
-65,60,-17204
-65,61,-17205
-65,62,-17206
-65,63,-17207
-65,64,-17400
-65,65,-17401
-65,66,-17402
-65,67,-17403
-65,68,-17404
-65,69,-17405
-65,70,-17406
-65,71,-17407
-65,72,-17152
-65,73,-17153
-65,74,-17154
-65,75,-17155
-65,76,-17156
-65,77,-17157
-65,78,-17158
-65,79,-17159
-65,80,-17160
-65,81,-17161
-65,82,-17162
-65,83,-17163
-65,84,-17164
-65,85,-17165
-65,86,-17166
-65,87,-17167
-65,88,-17168
-65,89,-17169
-65,90,-17170
-65,91,-17171
-65,92,-17172
-65,93,-17173
-65,94,-17174
-65,95,-17175
-65,96,-17208
-65,97,-17209
-65,98,-17210
-65,99,-17211
-65,100,-17212
-65,101,-17213
-65,102,-17214
-65,103,-17215
-65,104,-17216
-65,105,-17217
-65,106,-17218
-65,107,-17219
-65,108,-17220
-65,109,-17221
-65,110,-17222
-65,111,-17223
-65,112,-17192
-65,113,-17193
-65,114,-17194
-65,115,-17195
-65,116,-17196
-65,117,-17197
-65,118,-17198
-65,119,-17199
-65,120,-17200
-65,121,-17201
-65,122,-17202
-65,123,-17203
-65,124,-17204
-65,125,-17205
-65,126,-17206
-65,127,-17207
-64,-128,17400
-64,-127,17400
-64,-126,17400
-64,-125,17400
-64,-124,17400
-64,-123,17400
-64,-122,17400
-64,-121,17400
-64,-120,17400
-64,-119,17400
-64,-118,17400
-64,-117,17400
-64,-116,17400
-64,-115,17400
-64,-114,17400
-64,-113,17400
-64,-112,17400
-64,-111,17400
-64,-110,17400
-64,-109,17400
-64,-108,17400
-64,-107,17400
-64,-106,17400
-64,-105,17400
-64,-104,17400
-64,-103,17400
-64,-102,17400
-64,-101,17400
-64,-100,17400
-64,-99,17400
-64,-98,17400
-64,-97,17400
-64,-96,17400
-64,-95,17400
-64,-94,17400
-64,-93,17400
-64,-92,17400
-64,-91,17400
-64,-90,17400
-64,-89,17400
-64,-88,17400
-64,-87,17400
-64,-86,17400
-64,-85,17400
-64,-84,17400
-64,-83,17400
-64,-82,17400
-64,-81,17400
-64,-80,17400
-64,-79,17400
-64,-78,17400
-64,-77,17400
-64,-76,17400
-64,-75,17400
-64,-74,17400
-64,-73,17400
-64,-72,17400
-64,-71,17400
-64,-70,17400
-64,-69,17400
-64,-68,17400
-64,-67,17400
-64,-66,17400
-64,-65,17400
-64,-64,17400
-64,-63,17400
-64,-62,17400
-64,-61,17400
-64,-60,17400
-64,-59,17400
-64,-58,17400
-64,-57,17400
-64,-56,17400
-64,-55,17400
-64,-54,17400
-64,-53,17400
-64,-52,17400
-64,-51,17400
-64,-50,17400
-64,-49,17400
-64,-48,17400
-64,-47,17400
-64,-46,17400
-64,-45,17400
-64,-44,17400
-64,-43,17400
-64,-42,17400
-64,-41,17400
-64,-40,17400
-64,-39,17400
-64,-38,17400
-64,-37,17400
-64,-36,17400
-64,-35,17400
-64,-34,17400
-64,-33,17400
-64,-32,17400
-64,-31,17400
-64,-30,17400
-64,-29,17400
-64,-28,17400
-64,-27,17400
-64,-26,17400
-64,-25,17400
-64,-24,17400
-64,-23,17400
-64,-22,17400
-64,-21,17400
-64,-20,17400
-64,-19,17400
-64,-18,17400
-64,-17,17400
-64,-16,17400
-64,-15,17400
-64,-14,17400
-64,-13,17400
-64,-12,17400
-64,-11,17400
-64,-10,17400
-64,-9,17400
-64,-8,17400
-64,-7,17400
-64,-6,17400
-64,-5,17400
-64,-4,17400
-64,-3,17400
-64,-2,17400
-64,-1,17400
-64,0,-17400
-64,1,-17400
-64,2,-17400
-64,3,-17400
-64,4,-17400
-64,5,-17400
-64,6,-17400
-64,7,-17400
-64,8,-17400
-64,9,-17400
-64,10,-17400
-64,11,-17400
-64,12,-17400
-64,13,-17400
-64,14,-17400
-64,15,-17400
-64,16,-17400
-64,17,-17400
-64,18,-17400
-64,19,-17400
-64,20,-17400
-64,21,-17400
-64,22,-17400
-64,23,-17400
-64,24,-17400
-64,25,-17400
-64,26,-17400
-64,27,-17400
-64,28,-17400
-64,29,-17400
-64,30,-17400
-64,31,-17400
-64,32,-17400
-64,33,-17400
-64,34,-17400
-64,35,-17400
-64,36,-17400
-64,37,-17400
-64,38,-17400
-64,39,-17400
-64,40,-17400
-64,41,-17400
-64,42,-17400
-64,43,-17400
-64,44,-17400
-64,45,-17400
-64,46,-17400
-64,47,-17400
-64,48,-17400
-64,49,-17400
-64,50,-17400
-64,51,-17400
-64,52,-17400
-64,53,-17400
-64,54,-17400
-64,55,-17400
-64,56,-17400
-64,57,-17400
-64,58,-17400
-64,59,-17400
-64,60,-17400
-64,61,-17400
-64,62,-17400
-64,63,-17400
-64,64,-17400
-64,65,-17400
-64,66,-17400
-64,67,-17400
-64,68,-17400
-64,69,-17400
-64,70,-17400
-64,71,-17400
-64,72,-17400
-64,73,-17400
-64,74,-17400
-64,75,-17400
-64,76,-17400
-64,77,-17400
-64,78,-17400
-64,79,-17400
-64,80,-17400
-64,81,-17400
-64,82,-17400
-64,83,-17400
-64,84,-17400
-64,85,-17400
-64,86,-17400
-64,87,-17400
-64,88,-17400
-64,89,-17400
-64,90,-17400
-64,91,-17400
-64,92,-17400
-64,93,-17400
-64,94,-17400
-64,95,-17400
-64,96,-17400
-64,97,-17400
-64,98,-17400
-64,99,-17400
-64,100,-17400
-64,101,-17400
-64,102,-17400
-64,103,-17400
-64,104,-17400
-64,105,-17400
-64,106,-17400
-64,107,-17400
-64,108,-17400
-64,109,-17400
-64,110,-17400
-64,111,-17400
-64,112,-17400
-64,113,-17400
-64,114,-17400
-64,115,-17400
-64,116,-17400
-64,117,-17400
-64,118,-17400
-64,119,-17400
-64,120,-17400
-64,121,-17400
-64,122,-17400
-64,123,-17400
-64,124,-17400
-64,125,-17400
-64,126,-17400
-64,127,-17400
-63,-128,21496
-63,-127,20033
-63,-126,19970
-63,-125,19587
-63,-124,19476
-63,-123,19589
-63,-122,19478
-63,-121,19479
-63,-120,19472
-63,-119,19977
-63,-118,19970
-63,-117,19587
-63,-116,19468
-63,-115,19589
-63,-114,19470
-63,-113,19471
-63,-112,19464
-63,-111,20305
-63,-110,20242
-63,-109,19603
-63,-108,19476
-63,-107,19605
-63,-106,19478
-63,-105,19479
-63,-104,19472
-63,-103,19481
-63,-102,19474
-63,-101,19475
-63,-100,19516
-63,-99,19477
-63,-98,19518
-63,-97,19519
-63,-96,19512
-63,-95,19489
-63,-94,19522
-63,-93,19651
-63,-92,19668
-63,-91,19653
-63,-90,19670
-63,-89,19671
-63,-88,19664
-63,-87,19529
-63,-86,19522
-63,-85,19651
-63,-84,19660
-63,-83,19653
-63,-82,19662
-63,-81,19663
-63,-80,19656
-63,-79,19281
-63,-78,19218
-63,-77,19475
-63,-76,19668
-63,-75,19477
-63,-74,19670
-63,-73,19671
-63,-72,19664
-63,-71,19225
-63,-70,19218
-63,-69,19219
-63,-68,19452
-63,-67,19221
-63,-66,19454
-63,-65,19455
-63,-64,19448
-63,-63,20545
-63,-62,20482
-63,-61,20483
-63,-60,20692
-63,-59,20485
-63,-58,20694
-63,-57,20695
-63,-56,20688
-63,-55,20489
-63,-54,20482
-63,-53,20483
-63,-52,20684
-63,-51,20485
-63,-50,20686
-63,-49,20687
-63,-48,20680
-63,-47,20497
-63,-46,20498
-63,-45,20499
-63,-44,20692
-63,-43,20501
-63,-42,20694
-63,-41,20695
-63,-40,20688
-63,-39,20249
-63,-38,20242
-63,-37,20243
-63,-36,20284
-63,-35,20245
-63,-34,20286
-63,-33,20287
-63,-32,20280
-63,-31,17441
-63,-30,17474
-63,-29,17603
-63,-28,17620
-63,-27,17605
-63,-26,17622
-63,-25,17623
-63,-24,17616
-63,-23,17481
-63,-22,17474
-63,-21,17603
-63,-20,17612
-63,-19,17605
-63,-18,17614
-63,-17,17615
-63,-16,17608
-63,-15,16977
-63,-14,16914
-63,-13,16915
-63,-12,17108
-63,-11,16917
-63,-10,17110
-63,-9,17111
-63,-8,17104
-63,-7,17177
-63,-6,17170
-63,-5,17171
-63,-4,17404
-63,-3,17173
-63,-2,17406
-63,-1,17407
-63,0,-17400
-63,1,-17407
-63,2,-17406
-63,3,-17173
-63,4,-17404
-63,5,-17171
-63,6,-17170
-63,7,-17177
-63,8,-17104
-63,9,-17111
-63,10,-17110
-63,11,-16917
-63,12,-17108
-63,13,-16915
-63,14,-16914
-63,15,-16977
-63,16,-17608
-63,17,-17615
-63,18,-17614
-63,19,-17605
-63,20,-17612
-63,21,-17603
-63,22,-17474
-63,23,-17481
-63,24,-17616
-63,25,-17623
-63,26,-17622
-63,27,-17605
-63,28,-17620
-63,29,-17603
-63,30,-17474
-63,31,-17441
-63,32,-20280
-63,33,-20287
-63,34,-20286
-63,35,-20245
-63,36,-20284
-63,37,-20243
-63,38,-20242
-63,39,-20249
-63,40,-20688
-63,41,-20695
-63,42,-20694
-63,43,-20501
-63,44,-20692
-63,45,-20499
-63,46,-20498
-63,47,-20497
-63,48,-20680
-63,49,-20687
-63,50,-20686
-63,51,-20485
-63,52,-20684
-63,53,-20483
-63,54,-20482
-63,55,-20489
-63,56,-20688
-63,57,-20695
-63,58,-20694
-63,59,-20485
-63,60,-20692
-63,61,-20483
-63,62,-20482
-63,63,-20545
-63,64,-19448
-63,65,-19455
-63,66,-19454
-63,67,-19221
-63,68,-19452
-63,69,-19219
-63,70,-19218
-63,71,-19225
-63,72,-19664
-63,73,-19671
-63,74,-19670
-63,75,-19477
-63,76,-19668
-63,77,-19475
-63,78,-19218
-63,79,-19281
-63,80,-19656
-63,81,-19663
-63,82,-19662
-63,83,-19653
-63,84,-19660
-63,85,-19651
-63,86,-19522
-63,87,-19529
-63,88,-19664
-63,89,-19671
-63,90,-19670
-63,91,-19653
-63,92,-19668
-63,93,-19651
-63,94,-19522
-63,95,-19489
-63,96,-19512
-63,97,-19519
-63,98,-19518
-63,99,-19477
-63,100,-19516
-63,101,-19475
-63,102,-19474
-63,103,-19481
-63,104,-19472
-63,105,-19479
-63,106,-19478
-63,107,-19605
-63,108,-19476
-63,109,-19603
-63,110,-20242
-63,111,-20305
-63,112,-19464
-63,113,-19471
-63,114,-19470
-63,115,-19589
-63,116,-19468
-63,117,-19587
-63,118,-19970
-63,119,-19977
-63,120,-19472
-63,121,-19479
-63,122,-19478
-63,123,-19589
-63,124,-19476
-63,125,-19587
-63,126,-19970
-63,127,-20033
-62,-128,21496
-62,-127,20226
-62,-126,20300
-62,-125,19662
-62,-124,19656
-62,-123,19666
-62,-122,19660
-62,-121,19662
-62,-120,19656
-62,-119,20306
-62,-118,20300
-62,-117,19662
-62,-116,19640
-62,-115,19666
-62,-114,19644
-62,-113,19646
-62,-112,19640
-62,-111,20290
-62,-110,20236
-62,-109,19470
-62,-108,19656
-62,-107,19474
-62,-106,19660
-62,-105,19662
-62,-104,19656
-62,-103,19474
-62,-102,19468
-62,-101,19470
-62,-100,19704
-62,-99,19474
-62,-98,19708
-62,-97,19710
-62,-96,19704
-62,-95,19458
-62,-94,19532
-62,-93,19662
-62,-92,19656
-62,-91,19666
-62,-90,19660
-62,-89,19662
-62,-88,19656
-62,-87,19538
-62,-86,19532
-62,-85,19662
-62,-84,19640
-62,-83,19666
-62,-82,19644
-62,-81,19646
-62,-80,19640
-62,-79,19266
-62,-78,19212
-62,-77,19470
-62,-76,19656
-62,-75,19474
-62,-74,19660
-62,-73,19662
-62,-72,19656
-62,-71,19218
-62,-70,19212
-62,-69,19214
-62,-68,19448
-62,-67,19218
-62,-66,19452
-62,-65,19454
-62,-64,19448
-62,-63,20482
-62,-62,20556
-62,-61,20686
-62,-60,20680
-62,-59,20690
-62,-58,20684
-62,-57,20686
-62,-56,20680
-62,-55,20562
-62,-54,20556
-62,-53,20686
-62,-52,20664
-62,-51,20690
-62,-50,20668
-62,-49,20670
-62,-48,20664
-62,-47,20546
-62,-46,20492
-62,-45,20494
-62,-44,20680
-62,-43,20498
-62,-42,20684
-62,-41,20686
-62,-40,20680
-62,-39,20242
-62,-38,20236
-62,-37,20238
-62,-36,20472
-62,-35,20242
-62,-34,20476
-62,-33,20478
-62,-32,20472
-62,-31,17410
-62,-30,17484
-62,-29,17614
-62,-28,17608
-62,-27,17618
-62,-26,17612
-62,-25,17614
-62,-24,17608
-62,-23,17490
-62,-22,17484
-62,-21,17614
-62,-20,17592
-62,-19,17618
-62,-18,17596
-62,-17,17598
-62,-16,17592
-62,-15,16962
-62,-14,16908
-62,-13,16910
-62,-12,17096
-62,-11,16914
-62,-10,17100
-62,-9,17102
-62,-8,17096
-62,-7,17170
-62,-6,17164
-62,-5,17166
-62,-4,17400
-62,-3,17170
-62,-2,17404
-62,-1,17406
-62,0,-17400
-62,1,-17406
-62,2,-17404
-62,3,-17170
-62,4,-17400
-62,5,-17166
-62,6,-17164
-62,7,-17170
-62,8,-17096
-62,9,-17102
-62,10,-17100
-62,11,-16914
-62,12,-17096
-62,13,-16910
-62,14,-16908
-62,15,-16962
-62,16,-17592
-62,17,-17598
-62,18,-17596
-62,19,-17618
-62,20,-17592
-62,21,-17614
-62,22,-17484
-62,23,-17490
-62,24,-17608
-62,25,-17614
-62,26,-17612
-62,27,-17618
-62,28,-17608
-62,29,-17614
-62,30,-17484
-62,31,-17410
-62,32,-20472
-62,33,-20478
-62,34,-20476
-62,35,-20242
-62,36,-20472
-62,37,-20238
-62,38,-20236
-62,39,-20242
-62,40,-20680
-62,41,-20686
-62,42,-20684
-62,43,-20498
-62,44,-20680
-62,45,-20494
-62,46,-20492
-62,47,-20546
-62,48,-20664
-62,49,-20670
-62,50,-20668
-62,51,-20690
-62,52,-20664
-62,53,-20686
-62,54,-20556
-62,55,-20562
-62,56,-20680
-62,57,-20686
-62,58,-20684
-62,59,-20690
-62,60,-20680
-62,61,-20686
-62,62,-20556
-62,63,-20482
-62,64,-19448
-62,65,-19454
-62,66,-19452
-62,67,-19218
-62,68,-19448
-62,69,-19214
-62,70,-19212
-62,71,-19218
-62,72,-19656
-62,73,-19662
-62,74,-19660
-62,75,-19474
-62,76,-19656
-62,77,-19470
-62,78,-19212
-62,79,-19266
-62,80,-19640
-62,81,-19646
-62,82,-19644
-62,83,-19666
-62,84,-19640
-62,85,-19662
-62,86,-19532
-62,87,-19538
-62,88,-19656
-62,89,-19662
-62,90,-19660
-62,91,-19666
-62,92,-19656
-62,93,-19662
-62,94,-19532
-62,95,-19458
-62,96,-19704
-62,97,-19710
-62,98,-19708
-62,99,-19474
-62,100,-19704
-62,101,-19470
-62,102,-19468
-62,103,-19474
-62,104,-19656
-62,105,-19662
-62,106,-19660
-62,107,-19474
-62,108,-19656
-62,109,-19470
-62,110,-20236
-62,111,-20290
-62,112,-19640
-62,113,-19646
-62,114,-19644
-62,115,-19666
-62,116,-19640
-62,117,-19662
-62,118,-20300
-62,119,-20306
-62,120,-19656
-62,121,-19662
-62,122,-19660
-62,123,-19666
-62,124,-19656
-62,125,-19662
-62,126,-20300
-62,127,-20226
-61,-128,22520
-61,-127,19459
-61,-126,19478
-61,-125,19473
-61,-124,19668
-61,-123,19487
-61,-122,19666
-61,-121,19669
-61,-120,19664
-61,-119,19491
-61,-118,19470
-61,-117,19473
-61,-116,19500
-61,-115,19487
-61,-114,19498
-61,-113,19501
-61,-112,19496
-61,-111,19475
-61,-110,19462
-61,-109,19457
-61,-108,19652
-61,-107,19471
-61,-106,19650
-61,-105,19653
-61,-104,19648
-61,-103,19219
-61,-102,19326
-61,-101,19201
-61,-100,19260
-61,-99,19215
-61,-98,19258
-61,-97,19261
-61,-96,19256
-61,-95,19523
-61,-94,19574
-61,-93,19697
-61,-92,19668
-61,-91,19711
-61,-90,19666
-61,-89,19669
-61,-88,19664
-61,-87,19459
-61,-86,19566
-61,-85,19697
-61,-84,19468
-61,-83,19711
-61,-82,19466
-61,-81,19469
-61,-80,19464
-61,-79,19283
-61,-78,19206
-61,-77,19457
-61,-76,19652
-61,-75,19471
-61,-74,19650
-61,-73,19653
-61,-72,19648
-61,-71,19219
-61,-70,19326
-61,-69,19201
-61,-68,19452
-61,-67,19215
-61,-66,19450
-61,-65,19453
-61,-64,19448
-61,-63,20483
-61,-62,20502
-61,-61,20497
-61,-60,20692
-61,-59,20511
-61,-58,20690
-61,-57,20693
-61,-56,20688
-61,-55,20515
-61,-54,20494
-61,-53,20497
-61,-52,20524
-61,-51,20511
-61,-50,20522
-61,-49,20525
-61,-48,20520
-61,-47,20499
-61,-46,20486
-61,-45,20481
-61,-44,20676
-61,-43,20495
-61,-42,20674
-61,-41,20677
-61,-40,20672
-61,-39,20243
-61,-38,20350
-61,-37,20225
-61,-36,20284
-61,-35,20239
-61,-34,20282
-61,-33,20285
-61,-32,20280
-61,-31,17475
-61,-30,17526
-61,-29,17649
-61,-28,17620
-61,-27,17663
-61,-26,17618
-61,-25,17621
-61,-24,17616
-61,-23,17411
-61,-22,17518
-61,-21,17649
-61,-20,17420
-61,-19,17663
-61,-18,17418
-61,-17,17421
-61,-16,17416
-61,-15,16979
-61,-14,16902
-61,-13,16897
-61,-12,17092
-61,-11,16911
-61,-10,17090
-61,-9,17093
-61,-8,17088
-61,-7,17171
-61,-6,17278
-61,-5,17153
-61,-4,17404
-61,-3,17167
-61,-2,17402
-61,-1,17405
-61,0,-17400
-61,1,-17405
-61,2,-17402
-61,3,-17167
-61,4,-17404
-61,5,-17153
-61,6,-17278
-61,7,-17171
-61,8,-17088
-61,9,-17093
-61,10,-17090
-61,11,-16911
-61,12,-17092
-61,13,-16897
-61,14,-16902
-61,15,-16979
-61,16,-17416
-61,17,-17421
-61,18,-17418
-61,19,-17663
-61,20,-17420
-61,21,-17649
-61,22,-17518
-61,23,-17411
-61,24,-17616
-61,25,-17621
-61,26,-17618
-61,27,-17663
-61,28,-17620
-61,29,-17649
-61,30,-17526
-61,31,-17475
-61,32,-20280
-61,33,-20285
-61,34,-20282
-61,35,-20239
-61,36,-20284
-61,37,-20225
-61,38,-20350
-61,39,-20243
-61,40,-20672
-61,41,-20677
-61,42,-20674
-61,43,-20495
-61,44,-20676
-61,45,-20481
-61,46,-20486
-61,47,-20499
-61,48,-20520
-61,49,-20525
-61,50,-20522
-61,51,-20511
-61,52,-20524
-61,53,-20497
-61,54,-20494
-61,55,-20515
-61,56,-20688
-61,57,-20693
-61,58,-20690
-61,59,-20511
-61,60,-20692
-61,61,-20497
-61,62,-20502
-61,63,-20483
-61,64,-19448
-61,65,-19453
-61,66,-19450
-61,67,-19215
-61,68,-19452
-61,69,-19201
-61,70,-19326
-61,71,-19219
-61,72,-19648
-61,73,-19653
-61,74,-19650
-61,75,-19471
-61,76,-19652
-61,77,-19457
-61,78,-19206
-61,79,-19283
-61,80,-19464
-61,81,-19469
-61,82,-19466
-61,83,-19711
-61,84,-19468
-61,85,-19697
-61,86,-19566
-61,87,-19459
-61,88,-19664
-61,89,-19669
-61,90,-19666
-61,91,-19711
-61,92,-19668
-61,93,-19697
-61,94,-19574
-61,95,-19523
-61,96,-19256
-61,97,-19261
-61,98,-19258
-61,99,-19215
-61,100,-19260
-61,101,-19201
-61,102,-19326
-61,103,-19219
-61,104,-19648
-61,105,-19653
-61,106,-19650
-61,107,-19471
-61,108,-19652
-61,109,-19457
-61,110,-19462
-61,111,-19475
-61,112,-19496
-61,113,-19501
-61,114,-19498
-61,115,-19487
-61,116,-19500
-61,117,-19473
-61,118,-19470
-61,119,-19491
-61,120,-19664
-61,121,-19669
-61,122,-19666
-61,123,-19487
-61,124,-19668
-61,125,-19473
-61,126,-19478
-61,127,-19459
-60,-128,22520
-60,-127,19532
-60,-126,19576
-60,-125,19708
-60,-124,19640
-60,-123,19468
-60,-122,19640
-60,-121,19644
-60,-120,19640
-60,-119,19468
-60,-118,19576
-60,-117,19708
-60,-116,19704
-60,-115,19468
-60,-114,19704
-60,-113,19708
-60,-112,19704
-60,-111,19532
-60,-110,19576
-60,-109,19708
-60,-108,19640
-60,-107,19468
-60,-106,19640
-60,-105,19644
-60,-104,19640
-60,-103,19212
-60,-102,19320
-60,-101,19324
-60,-100,19448
-60,-99,19212
-60,-98,19448
-60,-97,19452
-60,-96,19448
-60,-95,19532
-60,-94,19576
-60,-93,19708
-60,-92,19640
-60,-91,19468
-60,-90,19640
-60,-89,19644
-60,-88,19640
-60,-87,19468
-60,-86,19576
-60,-85,19708
-60,-84,19704
-60,-83,19468
-60,-82,19704
-60,-81,19708
-60,-80,19704
-60,-79,19276
-60,-78,19320
-60,-77,19708
-60,-76,19640
-60,-75,19468
-60,-74,19640
-60,-73,19644
-60,-72,19640
-60,-71,19212
-60,-70,19320
-60,-69,19324
-60,-68,19448
-60,-67,19212
-60,-66,19448
-60,-65,19452
-60,-64,19448
-60,-63,20556
-60,-62,20600
-60,-61,20732
-60,-60,20664
-60,-59,20492
-60,-58,20664
-60,-57,20668
-60,-56,20664
-60,-55,20492
-60,-54,20600
-60,-53,20732
-60,-52,20728
-60,-51,20492
-60,-50,20728
-60,-49,20732
-60,-48,20728
-60,-47,20556
-60,-46,20600
-60,-45,20732
-60,-44,20664
-60,-43,20492
-60,-42,20664
-60,-41,20668
-60,-40,20664
-60,-39,20236
-60,-38,20344
-60,-37,20348
-60,-36,20472
-60,-35,20236
-60,-34,20472
-60,-33,20476
-60,-32,20472
-60,-31,17484
-60,-30,17528
-60,-29,17660
-60,-28,17592
-60,-27,17420
-60,-26,17592
-60,-25,17596
-60,-24,17592
-60,-23,17420
-60,-22,17528
-60,-21,17660
-60,-20,17656
-60,-19,17420
-60,-18,17656
-60,-17,17660
-60,-16,17656
-60,-15,16972
-60,-14,17016
-60,-13,17148
-60,-12,17080
-60,-11,16908
-60,-10,17080
-60,-9,17084
-60,-8,17080
-60,-7,17164
-60,-6,17272
-60,-5,17276
-60,-4,17400
-60,-3,17164
-60,-2,17400
-60,-1,17404
-60,0,-17400
-60,1,-17404
-60,2,-17400
-60,3,-17164
-60,4,-17400
-60,5,-17276
-60,6,-17272
-60,7,-17164
-60,8,-17080
-60,9,-17084
-60,10,-17080
-60,11,-16908
-60,12,-17080
-60,13,-17148
-60,14,-17016
-60,15,-16972
-60,16,-17656
-60,17,-17660
-60,18,-17656
-60,19,-17420
-60,20,-17656
-60,21,-17660
-60,22,-17528
-60,23,-17420
-60,24,-17592
-60,25,-17596
-60,26,-17592
-60,27,-17420
-60,28,-17592
-60,29,-17660
-60,30,-17528
-60,31,-17484
-60,32,-20472
-60,33,-20476
-60,34,-20472
-60,35,-20236
-60,36,-20472
-60,37,-20348
-60,38,-20344
-60,39,-20236
-60,40,-20664
-60,41,-20668
-60,42,-20664
-60,43,-20492
-60,44,-20664
-60,45,-20732
-60,46,-20600
-60,47,-20556
-60,48,-20728
-60,49,-20732
-60,50,-20728
-60,51,-20492
-60,52,-20728
-60,53,-20732
-60,54,-20600
-60,55,-20492
-60,56,-20664
-60,57,-20668
-60,58,-20664
-60,59,-20492
-60,60,-20664
-60,61,-20732
-60,62,-20600
-60,63,-20556
-60,64,-19448
-60,65,-19452
-60,66,-19448
-60,67,-19212
-60,68,-19448
-60,69,-19324
-60,70,-19320
-60,71,-19212
-60,72,-19640
-60,73,-19644
-60,74,-19640
-60,75,-19468
-60,76,-19640
-60,77,-19708
-60,78,-19320
-60,79,-19276
-60,80,-19704
-60,81,-19708
-60,82,-19704
-60,83,-19468
-60,84,-19704
-60,85,-19708
-60,86,-19576
-60,87,-19468
-60,88,-19640
-60,89,-19644
-60,90,-19640
-60,91,-19468
-60,92,-19640
-60,93,-19708
-60,94,-19576
-60,95,-19532
-60,96,-19448
-60,97,-19452
-60,98,-19448
-60,99,-19212
-60,100,-19448
-60,101,-19324
-60,102,-19320
-60,103,-19212
-60,104,-19640
-60,105,-19644
-60,106,-19640
-60,107,-19468
-60,108,-19640
-60,109,-19708
-60,110,-19576
-60,111,-19532
-60,112,-19704
-60,113,-19708
-60,114,-19704
-60,115,-19468
-60,116,-19704
-60,117,-19708
-60,118,-19576
-60,119,-19468
-60,120,-19640
-60,121,-19644
-60,122,-19640
-60,123,-19468
-60,124,-19640
-60,125,-19708
-60,126,-19576
-60,127,-19532
-59,-128,21496
-59,-127,19525
-59,-126,19474
-59,-125,19551
-59,-124,19476
-59,-123,19577
-59,-122,19478
-59,-121,19475
-59,-120,19472
-59,-119,19525
-59,-118,19474
-59,-117,19487
-59,-116,19660
-59,-115,19505
-59,-114,19662
-59,-113,19659
-59,-112,19656
-59,-111,19477
-59,-110,19570
-59,-109,19583
-59,-108,19508
